Fold_Index,Iterations,R2,MSE,MAE,CA,ARRMSE,Added_Pairs
2,0,0.353,1.0925,0.6032,0.2119,0.803,30
2,1,0.3859,1.0348,0.5953,0.2034,0.7823,30
2,2,0.3542,1.0879,0.6021,0.2175,0.8024,30
2,3,0.3604,1.0806,0.6013,0.2232,0.7982,30
2,4,0.3552,1.0918,0.6,0.2232,0.8013,30
2,5,0.3496,1.0987,0.6002,0.2288,0.8051,0
